date,strategy,ls_ret,ls_ret_gross,long_ret,short_ret,long_turnover,short_turnover,avg_turnover,n_long,n_short,mkt_ret,avg_fscore_long,avg_fscore_short,nav,ret_1m,ret_3m,ret_6m,ret_12m,ret_24m,ret_36m,vol_12m,vol_36m,max_dd_6m,max_dd_12m,max_dd_36m,sharpe_12m,sharpe_36m,sortino_12m,sortino_36m,calmar_12m,calmar_36m,hit_rate_3m,hit_rate_6m,hit_rate_12m
2010-01-01,A_Value,0.004875,0.007763,0.045131,0.040256,0.235294,0.342441,0.288867,476.0,549.0,0.036726,5.95082,4.302368,1.347237,0.004875,0.021002,0.055516,0.114247,0.211624,0.113181,0.080124,0.122854,-0.007163,-0.036801,-0.14576,1.383074,0.193512,4.126469,0.312211,3.104411,0.249636,1.0,0.833333,0.666667
2010-02-01,A_Value,0.008219,0.00891,0.073345,0.065126,0.076289,0.061818,0.069053,485.0,550.0,0.070441,5.974545,4.189091,1.35831,0.008219,0.013921,0.050236,0.128014,0.172499,0.114032,0.078816,0.122863,-0.007163,-0.036801,-0.14576,1.563889,0.205778,4.538156,0.332134,3.478511,0.251448,1.0,0.833333,0.75
2010-03-01,A_Value,0.004468,0.013,0.069792,0.065324,1.0,0.706522,0.853261,513.0,552.0,0.055927,6.34058,3.347826,1.364378,0.004468,0.01766,0.026586,0.063085,0.170914,0.127777,0.050472,0.122677,0.0,-0.011717,-0.14576,1.225301,0.250761,2.279235,0.402416,5.383896,0.280578,1.0,0.833333,0.75
2010-04-01,A_Value,-0.019163,-0.015197,-0.087587,-0.068425,0.088975,0.704158,0.396567,517.0,1467.0,-0.07773,6.422383,1.274029,1.338233,-0.019163,-0.006683,0.014179,0.069868,0.162543,0.078231,0.046594,0.122673,-0.019163,-0.019163,-0.14576,1.46119,0.14028,3.110165,0.225657,3.646024,0.174431,0.666667,0.833333,0.75
2010-05-01,A_Value,-0.032417,-0.031858,-0.071771,-0.039354,0.066536,0.04527,0.055903,511.0,1480.0,-0.058047,6.440217,1.277703,1.294851,-0.032417,-0.046719,-0.033448,0.047459,0.146278,0.024129,0.058201,0.123932,-0.050959,-0.050959,-0.14576,0.811158,0.012713,1.310394,0.020486,0.931327,0.054741,0.333333,0.666667,0.75
2010-06-01,A_Value,-9.8e-05,0.009231,0.062829,0.062927,0.989879,0.875912,0.932895,494.0,548.0,0.059245,6.034672,5.005474,1.294724,-9.8e-05,-0.051052,-0.034294,0.027246,0.136812,0.024415,0.05573,0.123931,-0.051052,-0.051052,-0.14576,0.494017,0.023906,0.764989,0.038425,0.533695,0.055385,0.0,0.5,0.666667
2010-07-01,A_Value,-0.001451,0.007707,-0.063246,-0.061795,0.955426,0.876138,0.915782,516.0,549.0,-0.051908,6.28051,3.238616,1.292845,-0.001451,-0.033916,-0.040373,0.012902,0.097325,0.079154,0.054655,0.11983,-0.052429,-0.052429,-0.14576,0.245057,0.176454,0.374288,0.28946,0.246076,0.176438,0.0,0.333333,0.583333
2010-08-01,A_Value,-0.039289,-0.037408,0.094608,0.133897,0.162325,0.213894,0.188109,499.0,547.0,0.097196,5.965201,2.968921,1.24205,-0.039289,-0.040777,-0.085591,-0.039655,-0.033329,0.053221,0.066053,0.121833,-0.089658,-0.089658,-0.14576,-0.592585,0.120362,-0.799845,0.195732,-0.442292,0.119611,0.0,0.166667,0.5
2010-09-01,A_Value,-0.014761,-0.01169,0.037565,0.052326,0.184314,0.429872,0.307093,510.0,549.0,0.041273,6.185792,3.6102,1.223717,-0.014761,-0.054844,-0.103096,-0.079251,-0.112009,0.028565,0.057536,0.122143,-0.085573,-0.103096,-0.14576,-1.415029,0.06397,-1.682369,0.104672,-0.768708,0.064711,0.0,0.0,0.416667
2010-10-01,A_Value,0.000993,0.003651,0.018055,0.017061,0.097656,0.433757,0.265707,512.0,551.0,0.01342,6.183636,3.15971,1.224932,0.000993,-0.05253,-0.084664,-0.071686,-0.131024,0.062425,0.058044,0.12063,-0.054936,-0.103096,-0.14576,-1.264145,0.161971,-1.488199,0.264572,-0.695334,0.139886,0.333333,0.166667,0.5
2010-11-01,A_Value,-0.028417,-0.027703,0.064353,0.09277,0.064453,0.078324,0.071389,512.0,549.0,0.067718,6.136612,3.191257,1.190124,-0.028417,-0.041807,-0.08088,-0.111622,-0.152579,0.048361,0.056975,0.121516,-0.080789,-0.127717,-0.155717,-2.055914,0.1342,-2.259781,0.218742,-0.873982,0.101897,0.333333,0.166667,0.416667
2010-12-01,A_Value,0.000406,0.008555,0.011874,0.011468,1.0,0.629764,0.814882,487.0,551.0,0.010023,5.907441,3.838475,1.190607,0.000406,-0.027057,-0.080416,-0.111952,-0.040184,0.070005,0.056902,0.120834,-0.079454,-0.127717,-0.155717,-2.065075,0.198527,-2.266941,0.321698,-0.876564,0.146488,0.666667,0.333333,0.416667
2011-01-01,A_Value,0.014981,0.022007,0.053202,0.03822,0.932127,0.473022,0.702574,221.0,556.0,0.037687,3.872072,4.929856,1.208444,0.014981,-0.013461,-0.065283,-0.10302,-0.000544,0.086802,0.060513,0.121031,-0.041807,-0.127717,-0.155717,-1.777708,0.247235,-2.074101,0.400651,-0.80663,0.180681,0.666667,0.5,0.416667
2011-02-01,A_Value,0.002972,0.008273,0.006694,0.003722,0.91087,0.149281,0.530075,460.0,556.0,0.007392,5.76259,4.465827,1.212035,0.002972,0.018411,-0.024166,-0.107689,0.00654,0.046234,0.059107,0.118803,-0.028417,-0.127717,-0.155717,-1.911392,0.145355,-2.177145,0.231354,-0.843181,0.097483,1.0,0.666667,0.416667
2011-03-01,A_Value,0.013157,0.018607,0.026747,0.01359,0.945578,0.144404,0.544991,147.0,554.0,0.017584,3.352622,4.895307,1.227982,0.013157,0.031391,0.003485,-0.09997,-0.043191,0.053858,0.06189,0.118962,-0.028417,-0.110675,-0.155717,-1.685033,0.170292,-2.009698,0.271464,-0.903272,0.11328,1.0,0.833333,0.416667
2011-04-01,A_Value,-0.008875,-0.003042,-0.031088,-0.022214,0.974194,0.192377,0.583286,465.0,551.0,-0.018872,5.805808,4.444646,1.217084,-0.008875,0.00715,-0.006407,-0.090529,-0.026986,0.057299,0.060819,0.118846,-0.008875,-0.08088,-0.155717,-1.54396,0.184752,-1.833934,0.294159,-1.119305,0.120386,0.666667,0.666667,0.416667
2011-05-01,A_Value,-0.001136,-0.000339,-0.029106,-0.027969,0.084967,0.074545,0.079756,459.0,550.0,-0.025972,5.723636,4.354545,1.215701,-0.001136,0.003025,0.021491,-0.061127,-0.016568,0.07621,0.054706,0.118222,-0.010001,-0.080789,-0.155717,-1.142776,0.24085,-1.364801,0.381611,-0.756618,0.15916,0.333333,0.666667,0.416667
2011-06-01,A_Value,-0.008793,-0.007874,-0.034098,-0.025305,0.096413,0.087432,0.091922,446.0,549.0,-0.026616,5.661202,4.559199,1.205011,-0.008793,-0.018706,0.012098,-0.069291,-0.043933,0.058041,0.054525,0.118353,-0.018706,-0.079454,-0.155717,-1.304276,0.197095,-1.579047,0.31357,-0.872095,0.121915,0.0,0.5,0.416667
2011-07-01,A_Value,-0.035357,-0.029928,-0.1111,-0.075743,0.601279,0.484517,0.542898,469.0,549.0,-0.079788,5.772313,4.218579,1.162405,-0.035357,-0.044926,-0.038098,-0.100894,-0.089294,-0.013388,0.061621,0.118679,-0.053402,-0.064124,-0.175381,-1.7036,0.003262,-2.037512,0.005124,-1.573412,-0.025559,0.0,0.333333,0.416667
2011-08-01,A_Value,0.040311,0.049448,-0.090715,-0.131026,0.998004,0.829358,0.913681,501.0,545.0,-0.103381,5.998165,2.651376,1.209263,0.040311,-0.005296,-0.002287,-0.026398,-0.065006,-0.058848,0.069403,0.108687,-0.053402,-0.053402,-0.175381,-0.365186,-0.147502,-0.596991,-0.212617,-0.494325,-0.114116,0.333333,0.333333,0.5
2011-09-01,A_Value,0.000608,0.001463,0.110554,0.109946,0.076321,0.09462,0.08547,511.0,539.0,0.110953,6.211896,2.981447,1.209998,0.000608,0.004139,-0.014645,-0.01121,-0.089573,-0.121964,0.068018,0.099503,-0.044926,-0.053402,-0.175381,-0.144977,-0.396924,-0.232079,-0.52526,-0.209927,-0.241928,0.666667,0.333333,0.583333
2011-10-01,A_Value,0.047099,0.047984,-0.005177,-0.052276,0.097276,0.079777,0.088527,514.0,539.0,-0.020561,6.226345,2.93692,1.266988,0.047099,0.089971,0.041003,0.034333,-0.039815,-0.101189,0.083239,0.102611,-0.04384,-0.053402,-0.172316,0.436932,-0.303323,0.856635,-0.41427,0.642911,-0.202745,1.0,0.5,0.583333
2011-11-01,A_Value,0.024638,0.026386,0.002362,-0.022276,0.172065,0.17757,0.174817,494.0,535.0,-0.000788,6.091589,2.95514,1.298204,0.024638,0.07355,0.067864,0.090814,-0.030945,-0.075621,0.078088,0.103797,-0.035357,-0.053402,-0.148033,1.146983,-0.207814,2.51293,-0.286521,1.700578,-0.174762,1.0,0.666667,0.666667
2011-12-01,A_Value,-0.030611,-0.029902,0.081193,0.111804,0.062753,0.078947,0.07085,494.0,532.0,0.082849,6.12406,3.039474,1.258465,-0.030611,0.040055,0.04436,0.056994,-0.061338,0.01452,0.086833,0.080337,-0.030611,-0.053402,-0.148033,0.675298,0.089058,1.342697,0.165582,1.067273,0.032539,0.666667,0.666667,0.583333
2012-01-01,A_Value,-0.011291,-0.004778,0.021455,0.032745,0.867886,0.434701,0.651294,492.0,536.0,0.033931,5.958955,3.557836,1.244256,-0.011291,-0.017941,0.070415,0.029635,-0.076438,0.029075,0.087482,0.079187,-0.041556,-0.053402,-0.148033,0.370868,0.149244,0.75221,0.281052,0.554943,0.064846,0.333333,0.666667,0.5
2012-02-01,A_Value,-0.005125,-0.004571,0.024546,0.029671,0.060484,0.050279,0.055382,496.0,537.0,0.019637,6.040968,3.595903,1.237879,-0.005125,-0.046468,0.023664,0.021323,-0.088662,0.028002,0.087832,0.079212,-0.046468,-0.053402,-0.148033,0.278283,0.145248,0.576574,0.273763,0.399288,0.062473,0.0,0.5,0.416667
2012-03-01,A_Value,-0.01129,-0.009474,-0.022283,-0.010993,0.162887,0.200371,0.181629,485.0,539.0,-0.011203,5.957328,4.122449,1.223904,-0.01129,-0.027463,0.011492,-0.003321,-0.102959,-0.046369,0.087862,0.069501,-0.057233,-0.057233,-0.148033,0.000892,-0.203416,0.001891,-0.338287,-0.058026,-0.106068,0.0,0.333333,0.333333
2012-04-01,A_Value,0.021694,0.030559,-0.063681,-0.085375,0.994059,0.77881,0.886435,505.0,538.0,-0.070959,6.258364,3.19145,1.250455,0.021694,0.004982,-0.013049,0.027419,-0.065592,-0.000307,0.089785,0.06918,-0.057233,-0.057233,-0.148033,0.341514,0.022969,0.721811,0.039002,0.479076,-0.000691,0.333333,0.333333,0.416667
2012-05-01,A_Value,-0.005163,0.004532,0.032512,0.037674,1.0,0.938953,0.969477,484.0,1376.0,0.03744,5.876636,1.015988,1.243999,-0.005163,0.004944,-0.041754,0.023277,-0.039272,0.006323,0.090056,0.068897,-0.027463,-0.057233,-0.148033,0.294611,0.054291,0.63355,0.091954,0.406709,0.014208,0.333333,0.166667,0.416667
2012-06-01,A_Value,-0.029011,-0.028756,-0.021958,0.007053,0.023013,0.027977,0.025495,478.0,1394.0,-0.006717,5.88972,1.01363,1.20791,-0.029011,-0.013068,-0.040172,0.002405,-0.067052,-0.041633,0.094894,0.069955,-0.034024,-0.069553,-0.148033,0.066446,-0.177585,0.135837,-0.293541,0.034584,-0.095079,0.333333,0.166667,0.416667
2012-07-01,A_Value,0.015083,0.018129,0.028626,0.013543,0.466805,0.142302,0.304553,482.0,1286.0,0.026554,5.906191,1.060653,1.226129,0.015083,-0.019454,-0.014569,0.054821,-0.051604,-0.039368,0.087168,0.070129,-0.034024,-0.069553,-0.148033,0.651201,-0.165277,1.466093,-0.273903,0.788181,-0.089837,0.333333,0.333333,0.5
2012-08-01,A_Value,-0.001208,-0.00073,0.032207,0.033416,0.066059,0.029595,0.047827,439.0,1284.0,0.034406,5.515038,0.989875,1.224647,-0.001208,-0.015556,-0.010689,0.012722,-0.014012,-0.053111,0.078105,0.06962,-0.034024,-0.069553,-0.148033,0.194885,-0.235878,0.39604,-0.388811,0.182912,-0.121775,0.333333,0.333333,0.416667
2012-09-01,A_Value,0.003593,0.004194,-0.01645,-0.020043,0.089362,0.030746,0.060054,470.0,1301.0,-0.015959,5.821429,1.039969,1.229047,0.003593,0.0175,0.004203,0.015743,0.004356,-0.07524,0.078134,0.067548,-0.034024,-0.069553,-0.148033,0.231737,-0.361571,0.47109,-0.578324,0.226348,-0.173857,0.666667,0.5,0.416667
2012-10-01,A_Value,0.008098,0.008702,0.006475,-0.001623,0.084567,0.03635,0.060458,473.0,1293.0,0.001976,5.922348,1.095901,1.239,0.008098,0.010497,-0.009161,-0.02209,0.011484,-0.061025,0.061227,0.067722,-0.029011,-0.069553,-0.148033,-0.342979,-0.28604,-0.546094,-0.455917,-0.317597,-0.140307,0.666667,0.5,0.416667
2012-11-01,A_Value,0.032108,0.033,0.035378,0.00327,0.099119,0.079251,0.089185,454.0,1388.0,0.022157,5.824197,1.182997,1.278782,0.032108,0.044204,0.02796,-0.014961,0.074495,-0.045443,0.065069,0.069823,-0.001208,-0.040172,-0.148033,-0.209582,-0.197529,-0.354376,-0.324548,-0.372417,-0.103917,1.0,0.666667,0.416667
2012-12-01,A_Value,0.024864,0.025166,0.079516,0.054652,0.039735,0.020774,0.030254,453.0,1396.0,0.065379,5.810964,1.171203,1.310577,0.024864,0.066336,0.084996,0.041409,0.100764,-0.022469,0.061146,0.071411,-0.001208,-0.034024,-0.148033,0.683648,-0.08071,1.397278,-0.135615,1.217063,-0.050978,1.0,0.833333,0.5
2013-01-01,A_Value,0.002322,0.003283,0.003177,0.000854,0.141935,0.050179,0.096057,465.0,1395.0,0.004778,5.907895,1.141219,1.313621,0.002322,0.060227,0.071356,0.055748,0.087035,-0.024952,0.059025,0.071361,0.0,-0.034024,-0.148033,0.938996,-0.09269,1.874738,-0.155636,1.638481,-0.056659,1.0,0.833333,0.583333
2013-02-01,A_Value,-0.003057,-0.001798,0.034625,0.037682,0.08,0.171698,0.125849,475.0,530.0,0.034271,5.935849,3.475472,1.309605,-0.003057,0.024104,0.069373,0.057943,0.080501,-0.035857,0.058686,0.071185,-0.003057,-0.034024,-0.148033,0.97968,-0.14573,1.943989,-0.244997,1.702989,-0.081725,0.666667,0.833333,0.583333
2013-03-01,A_Value,-0.021384,-0.016152,-0.007454,0.013929,0.232033,0.814321,0.523177,487.0,1201.0,0.002245,6.024482,0.91174,1.281601,-0.021384,-0.02211,0.042759,0.047142,0.043664,-0.060671,0.062459,0.072087,-0.024375,-0.034024,-0.131388,0.75874,-0.263012,1.407175,-0.443396,1.385544,-0.157145,0.333333,0.666667,0.583333
2013-04-01,A_Value,0.068305,0.069137,0.060422,-0.007883,0.12043,0.046015,0.083222,465.0,1217.0,0.027102,5.867424,0.921939,1.36914,0.068305,0.042265,0.105037,0.094913,0.124935,0.023096,0.088733,0.081787,-0.024375,-0.029011,-0.102287,1.059009,0.125118,2.79269,0.240502,3.271633,0.074692,0.333333,0.666667,0.583333
2013-05-01,A_Value,0.012676,0.015966,-0.007058,-0.019734,0.564159,0.093726,0.328943,452.0,1323.0,-0.009266,5.79017,1.048375,1.386496,0.012676,0.058713,0.084232,0.114547,0.140491,0.070776,0.08766,0.079602,-0.024375,-0.024375,-0.102198,1.276775,0.317821,3.290223,0.629089,4.699295,0.225604,0.666667,0.666667,0.666667
2013-06-01,A_Value,-0.018527,-0.009551,0.066222,0.084749,1.0,0.795113,0.897556,510.0,532.0,0.054491,6.448211,2.911654,1.360809,-0.018527,0.061804,0.038328,0.126581,0.129291,0.051042,0.083164,0.080487,-0.024375,-0.024375,-0.100894,1.471843,0.238428,4.601907,0.473552,5.193006,0.165841,0.666667,0.5,0.666667
2013-07-01,A_Value,-0.011981,-0.008128,-0.025475,-0.013494,0.423002,0.347664,0.385333,513.0,535.0,-0.020628,6.394393,2.885981,1.344505,-0.011981,-0.017994,0.023511,0.096544,0.156657,0.039958,0.085806,0.080855,-0.030286,-0.030286,-0.069553,1.111196,0.194347,3.470426,0.38862,3.18776,0.189003,0.333333,0.333333,0.583333
2013-08-01,A_Value,-0.002548,-0.001215,0.056918,0.059466,0.06917,0.197393,0.133281,506.0,537.0,0.052097,6.080074,2.547486,1.341079,-0.002548,-0.032757,0.024033,0.095073,0.109005,0.07973,0.085973,0.077225,-0.032757,-0.032757,-0.069553,1.094769,0.362592,3.442687,0.778638,2.902414,0.372376,0.0,0.333333,0.583333
2013-09-01,A_Value,0.050496,0.050954,0.039055,-0.011441,0.048733,0.042672,0.045702,513.0,539.0,0.025096,6.276438,2.797774,1.408799,0.050496,0.035266,0.099249,0.146252,0.164298,0.151246,0.095673,0.081342,-0.032757,-0.032757,-0.069553,1.475047,0.612118,5.16289,1.38861,4.464809,0.691092,0.333333,0.5,0.583333
2013-10-01,A_Value,-0.010534,-0.009881,0.036532,0.047066,0.067829,0.062847,0.065338,516.0,541.0,0.026478,6.308688,2.81146,1.393958,-0.010534,0.036782,0.018127,0.125067,0.100215,0.137988,0.098236,0.081768,-0.032757,-0.032757,-0.069553,1.247932,0.562349,4.482143,1.287355,3.818066,0.633025,0.333333,0.333333,0.5
2013-11-01,A_Value,-0.011573,-0.007442,0.018292,0.029865,0.052326,0.773881,0.413103,516.0,1340.0,0.025084,6.267528,0.635075,1.377826,-0.011573,0.027401,-0.006253,0.077452,0.061333,0.157717,0.09733,0.080048,-0.021985,-0.032757,-0.069553,0.811435,0.64511,2.906071,1.54347,2.364466,0.719271,0.333333,0.166667,0.416667
2013-12-01,A_Value,-0.056247,-0.055487,-0.031816,0.024431,0.106796,0.045124,0.07596,515.0,1374.0,-0.004786,6.262868,0.610626,1.300327,-0.056247,-0.076995,-0.044445,-0.007821,0.033265,0.092155,0.113216,0.087351,-0.076995,-0.076995,-0.076995,-0.018113,0.375279,-0.036904,0.746012,-0.101575,0.387299,0.0,0.166667,0.333333
2014-01-01,A_Value,-0.014083,-0.010762,0.045047,0.05913,0.205426,0.458867,0.332146,516.0,547.0,0.044194,6.238095,2.806216,1.282015,-0.014083,-0.080306,-0.046478,-0.02406,0.030347,0.060881,0.114008,0.087568,-0.089994,-0.089994,-0.089994,-0.161883,0.264034,-0.340472,0.527564,-0.26735,0.221072,0.0,0.166667,0.25
2014-02-01,A_Value,0.068486,0.069034,0.017797,-0.050689,0.075,0.034672,0.054836,520.0,548.0,-0.001388,6.282847,2.894161,1.369815,0.068486,-0.005814,0.021428,0.045976,0.106582,0.130177,0.133712,0.095628,-0.089994,-0.089994,-0.089994,0.397023,0.470535,0.967511,1.026841,0.510873,0.462641,0.333333,0.333333,0.333333
2014-03-01,A_Value,0.082936,0.083468,-0.012642,-0.095578,0.05916,0.047273,0.053217,524.0,550.0,-0.026671,6.330292,2.925455,1.483422,0.082936,0.140807,0.05297,0.157476,0.212042,0.208017,0.151287,0.10591,-0.080306,-0.089994,-0.089994,1.040455,0.644776,2.85426,1.558576,1.74985,0.722488,0.666667,0.333333,0.416667
2014-04-01,A_Value,0.014419,0.015233,0.00697,-0.007449,0.100952,0.061706,0.081329,525.0,551.0,0.006043,6.321234,2.876588,1.504812,0.014419,0.173787,0.079525,0.099093,0.203412,0.236408,0.138935,0.105663,-0.069538,-0.089994,-0.089994,0.745106,0.719768,1.877154,1.725686,1.101103,0.814483,1.0,0.5,0.416667
2014-05-01,A_Value,-0.033278,-0.030751,0.035544,0.068822,0.385797,0.119782,0.252789,521.0,551.0,0.041768,6.166969,2.896552,1.454734,-0.033278,0.061993,0.055819,0.049217,0.169401,0.196622,0.144944,0.108047,-0.033278,-0.089994,-0.089994,0.397165,0.604713,0.988797,1.41412,0.546887,0.685161,0.666667,0.5,0.333333
2014-06-01,A_Value,0.033939,0.034413,-0.035564,-0.069503,0.047893,0.047016,0.047454,522.0,553.0,-0.040745,6.169982,2.895118,1.504106,0.033939,0.013943,0.156713,0.105303,0.245214,0.248209,0.145229,0.108927,-0.033278,-0.089994,-0.089994,0.757644,0.730599,1.854952,1.711844,1.170112,0.852308,0.666667,0.666667,0.416667
2014-07-01,A_Value,-0.004286,0.000137,0.038521,0.042807,0.478261,0.406475,0.442368,529.0,556.0,0.035657,6.22482,2.366906,1.497659,-0.004286,-0.004754,0.168207,0.113911,0.221453,0.288414,0.144207,0.106264,-0.033278,-0.089994,-0.089994,0.816374,0.846385,1.969542,2.055514,1.265765,0.979407,0.333333,0.666667,0.416667
2014-08-01,A_Value,0.028769,0.029447,-0.049335,-0.078104,0.076471,0.059034,0.067752,510.0,559.0,-0.048366,5.887299,2.162791,1.540746,0.028769,0.059125,0.124784,0.148885,0.258114,0.27412,0.144679,0.105246,-0.033278,-0.089994,-0.089994,1.030172,0.818247,2.474932,1.968337,1.654388,0.934525,0.666667,0.666667,0.5
2014-09-01,A_Value,0.031512,0.033628,0.023186,-0.008327,0.360531,0.062724,0.211628,527.0,558.0,0.016826,6.229391,2.428315,1.589298,0.031512,0.056639,0.071373,0.128123,0.293114,0.313471,0.140411,0.106093,-0.033278,-0.080306,-0.089994,0.926279,0.90881,2.159691,2.203804,1.595433,1.057289,0.666667,0.666667,0.5
2014-10-01,A_Value,0.007756,0.008549,-0.001547,-0.009303,0.086538,0.072072,0.079305,520.0,555.0,-0.003153,6.268468,2.481081,1.601625,0.007756,0.069419,0.064335,0.148976,0.292675,0.26412,0.138553,0.103529,-0.004286,-0.069538,-0.089994,1.07071,0.804658,2.42433,1.904042,2.142371,0.902929,1.0,0.666667,0.583333
2014-11-01,A_Value,0.00072,0.001796,-0.000704,-0.001423,0.109162,0.106115,0.107638,513.0,556.0,0.00168,6.156475,2.397482,1.602777,0.00072,0.040261,0.101766,0.163265,0.253362,0.234611,0.13677,0.103048,-0.004286,-0.033278,-0.089994,1.174543,0.731045,2.593174,1.721799,4.906039,0.808703,1.0,0.833333,0.666667
2014-12-01,A_Value,-0.015504,-0.014857,-0.031804,-0.0163,0.073501,0.055957,0.064729,517.0,554.0,-0.022967,6.185921,2.478339,1.577927,-0.015504,-0.007155,0.049079,0.213484,0.203994,0.25385,0.119063,0.101551,-0.015504,-0.033278,-0.089994,1.691411,0.791403,5.592243,1.918879,6.415099,0.870304,0.666667,0.666667,0.666667
2015-01-01,A_Value,-0.028587,-0.026451,0.053458,0.082046,0.295669,0.131532,0.2136,531.0,555.0,0.05362,6.418018,2.508108,1.532818,-0.028587,-0.042961,0.023476,0.195632,0.166865,0.231915,0.123948,0.103082,-0.043649,-0.043649,-0.089994,1.507727,0.723718,4.434742,1.711442,4.481956,0.800019,0.333333,0.666667,0.666667
2015-02-01,A_Value,0.018021,0.018454,0.004203,-0.013818,0.050657,0.035971,0.043314,533.0,556.0,-0.002034,6.505396,2.535971,1.56044,0.018021,-0.026415,0.012782,0.139161,0.191535,0.260576,0.109927,0.103074,-0.043649,-0.043649,-0.089994,1.24096,0.798624,3.237183,1.879358,3.188209,0.891688,0.333333,0.666667,0.666667
2015-03-01,A_Value,0.00995,0.010308,0.005292,-0.004658,0.030132,0.041516,0.035824,531.0,554.0,0.007952,6.525271,2.593863,1.575966,0.00995,-0.001242,-0.008388,0.062386,0.229686,0.287656,0.077551,0.102519,-0.043649,-0.043649,-0.089994,0.817894,0.872006,1.50519,2.033092,1.429264,0.977035,0.666667,0.666667,0.666667
2015-04-01,A_Value,-0.008921,0.000196,0.003966,0.012887,0.99006,0.833431,0.911745,503.0,1711.0,0.004744,6.034234,1.028638,1.561907,-0.008921,0.018977,-0.024798,0.037941,0.140794,0.249071,0.078063,0.102585,-0.043649,-0.043649,-0.089994,0.513536,0.771965,0.965794,1.809845,0.869243,0.855059,0.666667,0.5,0.583333
2015-05-01,A_Value,-0.004766,0.002276,-0.013481,-0.008715,0.930057,0.478417,0.704237,529.0,556.0,-0.011654,6.336331,2.568345,1.554463,-0.004766,-0.003831,-0.030144,0.068554,0.121145,0.249569,0.068035,0.10257,-0.028587,-0.043649,-0.089994,1.008308,0.773725,2.243199,1.813202,1.570589,0.85665,0.333333,0.333333,0.583333
2015-06-01,A_Value,0.020672,0.02199,-0.014184,-0.034856,0.087287,0.176259,0.131773,527.0,556.0,-0.027217,6.350719,2.798561,1.586597,0.020672,0.006745,0.005495,0.054844,0.165922,0.313506,0.06315,0.100645,-0.013645,-0.043649,-0.089994,0.876234,0.953079,1.809397,2.279155,1.256479,1.057397,0.333333,0.5,0.583333
2015-07-01,A_Value,0.028639,0.032933,-0.052293,-0.080931,0.447013,0.411871,0.429442,519.0,556.0,-0.051852,6.359712,2.095324,1.632035,0.028639,0.044899,0.064729,0.089724,0.213856,0.331047,0.066579,0.101274,-0.013645,-0.043649,-0.089994,1.325624,0.991771,2.845753,2.386525,2.055591,1.111327,0.666667,0.666667,0.666667
2015-08-01,A_Value,0.066095,0.067176,-0.043142,-0.109236,0.106796,0.109515,0.108156,515.0,557.0,-0.053566,6.10772,1.789946,1.739904,0.066095,0.119296,0.115008,0.129261,0.297391,0.420739,0.087005,0.106412,-0.013645,-0.043649,-0.089994,1.443412,1.155032,4.049241,2.915859,2.96139,1.379931,1.0,0.666667,0.666667
2015-09-01,A_Value,0.025392,0.025994,0.068646,0.043254,0.076923,0.043478,0.060201,520.0,552.0,0.054526,6.278986,2.021739,1.784084,0.025392,0.124472,0.132057,0.122561,0.266387,0.451599,0.085594,0.106689,-0.004766,-0.043649,-0.089994,1.39571,1.220486,3.851912,3.089049,2.807891,1.469729,1.0,0.666667,0.666667
2015-10-01,A_Value,-0.036294,-0.035796,-0.003197,0.033096,0.063462,0.036101,0.049781,520.0,554.0,0.008298,6.344765,2.032491,1.719332,-0.036294,0.05349,0.100791,0.073493,0.233417,0.387677,0.097356,0.110106,-0.036294,-0.043649,-0.089994,0.774629,1.048512,1.731104,2.552013,1.683729,1.282273,0.666667,0.666667,0.583333
2015-11-01,A_Value,0.026067,0.026782,-0.035345,-0.061412,0.083495,0.059459,0.071477,515.0,555.0,-0.038162,6.283394,2.084685,1.76415,0.026067,0.013935,0.134894,0.100683,0.280386,0.379555,0.09906,0.109738,-0.036294,-0.036294,-0.089994,1.017181,1.033917,2.312935,2.50823,2.774102,1.258044,0.666667,0.833333,0.583333
2015-12-01,A_Value,0.131376,0.132066,-0.062859,-0.194236,0.088975,0.048913,0.068944,517.0,552.0,-0.084107,6.302536,2.07971,1.995917,0.131376,0.118735,0.257986,0.264898,0.534934,0.52293,0.154036,0.130189,-0.036294,-0.036294,-0.089994,1.607857,1.144447,5.710724,3.293147,7.29869,1.672528,0.666667,0.833333,0.666667
2016-01-01,A_Value,0.048085,0.049518,0.020334,-0.02775,0.176923,0.109689,0.143306,520.0,547.0,0.004055,6.473492,2.109689,2.09189,0.048085,0.216687,0.281768,0.364735,0.631721,0.592461,0.14619,0.131646,-0.036294,-0.036294,-0.089994,2.218506,1.247509,8.915887,3.629645,10.049466,1.864202,1.0,0.833333,0.75
2016-02-01,A_Value,-0.009302,-0.008767,0.073708,0.08301,0.048077,0.058824,0.05345,520.0,544.0,0.076951,6.498162,2.136029,2.072432,-0.009302,0.174748,0.191119,0.328107,0.512929,0.582486,0.150515,0.131967,-0.036294,-0.036294,-0.089994,1.971105,1.228077,8.146676,3.588481,9.040275,1.837052,0.666667,0.666667,0.666667
2016-03-01,A_Value,-0.032767,-0.032289,0.029656,0.062422,0.047985,0.047532,0.047758,521.0,547.0,0.037883,6.488117,2.131627,2.004526,-0.032767,0.004313,0.12356,0.271934,0.351285,0.56408,0.160807,0.133157,-0.041763,-0.041763,-0.089994,1.577309,1.187884,5.594991,3.380028,6.511296,1.786651,0.333333,0.5,0.583333
